timestamp,release_name
1387420702,refs/tags/druid-0.6.42
1387563210,refs/tags/druid-0.6.43
1387566477,refs/tags/druid-0.6.44
1387567531,refs/tags/druid-0.6.45
1387571329,refs/tags/druid-0.6.46
1388721215,refs/tags/druid-0.6.47
1389665064,refs/tags/druid-0.6.48
1389722190,refs/tags/druid-0.6.49
1383877216,refs/tags/druid-0.6.5
1389744523,refs/tags/druid-0.6.50
1389749740,refs/tags/druid-0.6.51
1390002830,refs/tags/druid-0.6.52
1391466524,refs/tags/druid-0.6.52.1
1391642366,refs/tags/druid-0.6.52.2
1392057519,refs/tags/druid-0.6.52.3
1395173994,refs/tags/druid-0.6.52.4
1391214741,refs/tags/druid-0.6.53
1391474097,refs/tags/druid-0.6.54
1391474866,refs/tags/druid-0.6.55
1391556210,refs/tags/druid-0.6.56
1391802994,refs/tags/druid-0.6.57
1391807178,refs/tags/druid-0.6.58
1392264175,refs/tags/druid-0.6.59
1392419366,refs/tags/druid-0.6.60
1392420251,refs/tags/druid-0.6.61
1393265622,refs/tags/druid-0.6.61.1
1393530755,refs/tags/druid-0.6.62
1394139306,refs/tags/druid-0.6.63
1394483194,refs/tags/druid-0.6.64
1394489143,refs/tags/druid-0.6.65
1394819963,refs/tags/druid-0.6.66
1394834810,refs/tags/druid-0.6.68
1394835410,refs/tags/druid-0.6.69
1383895738,refs/tags/druid-0.6.7
1395089826,refs/tags/druid-0.6.70
1395117851,refs/tags/druid-0.6.71
1395155564,refs/tags/druid-0.6.72
1395425254,refs/tags/druid-0.6.73
1395780201,refs/tags/druid-0.6.74
1395968631,refs/tags/druid-0.6.75
1396307245,refs/tags/druid-0.6.76
1396485199,refs/tags/druid-0.6.77
1396498094,refs/tags/druid-0.6.78
1396499585,refs/tags/druid-0.6.79
1383939249,refs/tags/druid-0.6.8
1396502672,refs/tags/druid-0.6.81
1397600822,refs/tags/druid-0.6.81.1
1397689828,refs/tags/druid-0.6.81.2
1396570870,refs/tags/druid-0.6.82
1396899920,refs/tags/druid-0.6.83
1396906731,refs/tags/druid-0.6.84
1396982680,refs/tags/druid-0.6.85
1396999660,refs/tags/druid-0.6.86
1397154782,refs/tags/druid-0.6.87
1397159776,refs/tags/druid-0.6.88
1397169576,refs/tags/druid-0.6.89
1383952481,refs/tags/druid-0.6.9
1397597213,refs/tags/druid-0.6.90
1397672788,refs/tags/druid-0.6.91
1397673630,refs/tags/druid-0.6.92
1397773826,refs/tags/druid-0.6.93
1397847218,refs/tags/druid-0.6.94
1397868272,refs/tags/druid-0.6.95
1398107795,refs/tags/druid-0.6.96
1398144383,refs/tags/druid-0.6.97
1398144878,refs/tags/druid-0.6.98
1398211827,refs/tags/druid-0.6.99
1424730478,refs/tags/druid-0.7.0
1421792631,refs/tags/druid-0.7.0-rc1
1422994001,refs/tags/druid-0.7.0-rc2
1423786556,refs/tags/druid-0.7.0-rc3
1427758520,refs/tags/druid-0.7.1
1426793893,refs/tags/druid-0.7.1-rc1
1428616221,refs/tags/druid-0.7.1.1
1431119569,refs/tags/druid-0.7.2
1432753047,refs/tags/druid-0.7.3
1436979502,refs/tags/druid-0.8.0
1434674114,refs/tags/druid-0.8.0-rc1
1435798645,refs/tags/druid-0.8.0-rc2
1442382270,refs/tags/druid-0.8.1
1439856724,refs/tags/druid-0.8.1-rc1
1440528779,refs/tags/druid-0.8.1-rc2
1441211451,refs/tags/druid-0.8.1-rc3
1447796502,refs/tags/druid-0.8.2
1444884617,refs/tags/druid-0.8.2-rc1
1446060575,refs/tags/druid-0.8.2-rc2
1453849336,refs/tags/druid-0.8.3
1449200099,refs/tags/druid-0.8.3-rc1
1450388224,refs/tags/druid-0.8.3-rc2
1452037220,refs/tags/druid-0.8.3-rc3
1452218514,refs/tags/druid-0.8.3-rc4
1452637089,refs/tags/druid-0.8.3-rc5
1460494805,refs/tags/druid-0.9.0
1455150338,refs/tags/druid-0.9.0-rc1
1456274748,refs/tags/druid-0.9.0-rc2
1458099041,refs/tags/druid-0.9.0-rc3
1467156056,refs/tags/druid-0.9.1
1464735148,refs/tags/druid-0.9.1-rc1
1465354557,refs/tags/druid-0.9.1-rc2
1465403803,refs/tags/druid-0.9.1-rc3
1465925077,refs/tags/druid-0.9.1-rc4
1467220512,refs/tags/druid-0.9.1.1
1480623219,refs/tags/druid-0.9.2
1474669027,refs/tags/druid-0.9.2-rc1
1478212591,refs/tags/druid-0.9.2-rc2
1479242664,refs/tags/druid-0.9.2-rc3
1662785698,refs/tags/druid-24.0.0
1662646726,refs/tags/druid-24.0.0-rc1
1662785698,refs/tags/druid-24.0.0-rc2
1667708709,refs/tags/druid-24.0.1
1667708709,refs/tags/druid-24.0.1-rc1
1669298378,refs/tags/druid-24.0.2
1669298378,refs/tags/druid-24.0.2-rc1
1671714493,refs/tags/druid-25.0.0
1671477649,refs/tags/druid-25.0.0-rc1
1671714493,refs/tags/druid-25.0.0-rc2
1684488811,refs/tags/druid-26.0.0
1683881841,refs/tags/druid-26.0.0-rc1
1684356792,refs/tags/druid-26.0.0-rc2
1684488811,refs/tags/druid-26.0.0-rc3
1691150466,refs/tags/druid-27.0.0
1691150466,refs/tags/druid-27.0.0-rc1
1699294387,refs/tags/druid-28.0.0
1699294387,refs/tags/druid-28.0.0-rc1
1702068800,refs/tags/druid-28.0.1
1702068800,refs/tags/druid-28.0.1-rc1
